Fecha,Pais,Contagios,Recuperados,Muertos
2020-08-16,USA,5416003,1833067,170029
2020-08-17,USA,5452045,1865580,170517
2020-08-18,USA,5497200,1898159,171739
2020-08-19,USA,5543870,1925049,173093
2020-08-20,USA,5587853,1947035,174197
2020-08-21,USA,5637403,1965056,175284
2020-08-22,USA,5681061,1985484,176202
2020-08-23,USA,5715598,1997761,176743
2020-08-24,USA,5752480,2020774,177220
2020-08-25,USA,5792693,2053699,178444
2020-08-26,USA,5836270,2084465,179599
2020-08-27,USA,5881922,2101326,180725
2020-08-28,USA,5929028,2118367,181700
2020-08-29,USA,5973151,2140614,182616
2020-08-30,USA,6007573,2153939,183051
2020-08-31,USA,6045051,2184825,183547
2020-09-01,USA,6087733,2202663,184574
2020-09-02,USA,6127855,2231757,185651
2020-09-03,USA,6164774,2266957,186679
2020-09-04,USA,6215556,2283454,187634
2020-09-05,USA,6259227,2302187,188405
2020-09-06,USA,6290710,2315995,188868
2020-09-07,USA,6314941,2333551,189173
2020-09-08,USA,6341852,2359111,189624
2020-09-09,USA,6376556,2387479,190806
2020-09-10,USA,6411857,2403511,191724
2020-09-11,USA,6459350,2417878,192873
2020-09-12,USA,6501068,2434658,193588
2020-09-13,USA,6535321,2451406,194010
2020-09-14,USA,6570007,2474570,194440
2020-09-15,USA,6609430,2495127,195643
2020-09-16,USA,6647887,2525573,196605
2020-09-17,USA,6693215,2540334,197458
2020-09-18,USA,6742685,2556465,198350
2020-09-19,USA,6785627,2577446,199078
2020-09-20,USA,6825123,2590671,199335
2020-09-21,USA,6877002,2615949,199757
2020-09-22,USA,6917253,2646959,200788
2020-09-23,USA,6955049,2670256,201845
2020-09-24,USA,7002580,2710183,202738
2020-09-25,USA,7055662,2727335,203679
2020-09-26,USA,7101046,2750459,204446
2020-09-27,USA,7139432,2766280,204748
2020-09-28,USA,7172908,2794608,205097
2020-09-29,USA,7216935,2813305,205966
2020-09-30,USA,7257669,2840688,206935
2020-10-01,USA,7303439,2860650,207812
2020-10-02,USA,7358721,2873369,208651
2020-10-03,USA,7407630,2897322,209344
2020-10-04,USA,7443483,2911699,209713
2020-10-05,USA,7483135,2935142,210188
2020-10-06,USA,7528606,2952390,210878
2020-10-07,USA,7578571,2999895,211786
2020-10-08,USA,7637331,3021252,212769
2020-10-09,USA,7693978,3039089,213730
2020-10-10,USA,7749187,3062983,214383
2020-10-11,USA,7795262,3075077,214833
2020-10-12,USA,7837366,3106728,215221
2020-10-13,USA,7889760,3124593,216029
2020-10-14,USA,7949438,3155794,217020
2020-10-15,USA,8014552,3177397,217845
2020-10-16,USA,8083801,3197539,218774
2020-10-17,USA,8140681,3220573,219509
2020-10-18,USA,8190279,3234138,219962
2020-10-19,USA,8258224,3272603,220432
2020-10-20,USA,8320401,3295148,221357
2020-10-21,USA,8383099,3323354,222489
2020-10-22,USA,8459525,3353056,223361
2020-10-23,USA,8542268,3375427,224320
2020-10-24,USA,8625230,3406656,225257
2020-10-25,USA,8687990,3422878,225684
2020-10-26,USA,8755472,3460455,226193
2020-10-27,USA,8833421,3487666,227183
2020-10-28,USA,8912225,3518140,228210
2020-10-29,USA,9003703,3554336,229222
2020-10-30,USA,9103330,3578452,230259
2020-10-31,USA,9193184,3612478,231203
2020-11-01,USA,9298214,3630579,231702
2020-11-02,USA,9384072,3674981,232236
2020-11-03,USA,9511696,3705130,233829
2020-11-04,USA,9615616,3743527,234965
2020-11-05,USA,9745085,3781751,236143
2020-11-06,USA,9873399,3810791,237393
2020-11-07,USA,10001336,3851465,238508
2020-11-08,USA,10116530,3881491,239071
2020-11-09,USA,10203318,3928845,239843
2020-11-10,USA,10348654,3961873,241302
2020-11-11,USA,10495404,3997175,242791
2020-11-12,USA,10660154,4051256,244164
2020-11-13,USA,10840552,4095146,245364
2020-11-14,USA,11008478,4148444,246711
2020-11-15,USA,11144834,4174884,247491
2020-11-16,USA,11307458,4244811,248326
2020-11-17,USA,11471416,4293640,250037
2020-11-18,USA,11644667,4350789,251952
2020-11-19,USA,11836177,4410709,254006
2020-11-20,USA,12034510,4457930,255966
2020-11-21,USA,12213946,4529700,257589
2020-11-22,USA,12360893,4526513,258627
2020-11-23,USA,12534982,4633600,259727
2020-11-24,USA,12710526,4696664,261858
2020-11-25,USA,12893929,4835956,264116
2020-11-26,USA,13006455,4871203,265503
2020-11-27,USA,13214388,4947446,267057
2020-11-28,USA,13370049,5023063,268423
2020-11-29,USA,13510377,5065030,269465
2020-11-30,USA,13670698,5146319,270809
2020-12-01,USA,13859037,5226581,273353
2020-12-02,USA,14061931,5322128,276171
2020-12-03,USA,14285352,5404018,279108
2020-12-04,USA,14517996,5470389,281805
2020-12-05,USA,14733807,5576026,284169
2020-12-06,USA,14915060,5624444,285532
2020-12-07,USA,15109469,5714557,287132
2020-12-08,USA,15333921,5786915,289753
2020-12-09,USA,15556569,5889896,292934
2020-12-10,USA,15787997,5985047,295928
2020-12-11,USA,16028086,6135314,299335
2020-12-12,USA,16245883,6246605,301813
2020-12-13,USA,16433854,6298082,303450
2020-12-14,USA,16628168,6399531,305100
2020-12-15,USA,16837160,0,308186
2020-12-16,USA,17083804,0,311864
2020-12-17,USA,17323704,0,315365
2020-12-18,USA,17575536,0,318331
2020-12-19,USA,17767638,0,321009
2020-12-20,USA,17955653,0,322740
2020-12-21,USA,18154356,0,324640
2020-12-22,USA,18352463,0,328038
2020-12-23,USA,18582087,0,331461
2020-12-24,USA,18776242,0,334357
2020-12-25,USA,18874122,0,335814
2020-12-26,USA,19100538,0,337705
2020-12-27,USA,19256383,0,339142
2020-12-28,USA,19430535,0,341144
2020-12-29,USA,19630943,0,344760
2020-12-30,USA,19864644,0,348552
2020-12-31,USA,20100244,0,351980
2021-01-01,USA,20254160,0,354115
2021-01-02,USA,20554622,0,356672
2021-01-03,USA,20763475,0,358129
2021-01-04,USA,20947480,0,360223
2021-01-05,USA,21182522,0,363913
2021-01-06,USA,21438159,0,367805
2021-01-07,USA,21716496,0,371809
2021-01-08,USA,22011753,0,375907
2021-01-09,USA,22272720,0,379212
2021-01-10,USA,22486135,0,381230
2021-01-11,USA,22700799,0,383329
2021-01-12,USA,22927766,0,387789
2021-01-13,USA,23158067,0,391783
2021-01-14,USA,23393833,0,395750
2021-01-15,USA,23636613,0,399662
2021-01-16,USA,23838471,0,403081
2021-01-17,USA,24016402,0,404982
2021-01-18,USA,24160000,0,406542
2021-01-19,USA,24336216,0,409248
2021-01-20,USA,24519477,0,413660
2021-01-21,USA,24713333,0,417846
2021-01-22,USA,24904093,0,421669
2021-01-23,USA,25074852,0,425043
2021-01-24,USA,25206050,0,426908
2021-01-25,USA,25357727,0,428882
2021-01-26,USA,25505353,0,432903
2021-01-27,USA,25659314,0,436849
2021-01-28,USA,25828118,0,440861
2021-01-29,USA,25994731,0,444504
2021-01-30,USA,26137190,0,447301
2021-01-31,USA,26249342,0,449164
2021-02-01,USA,26384317,0,451244
2021-02-02,USA,26499620,0,454664
2021-02-03,USA,26621311,0,458546
2021-02-04,USA,26745317,0,462293
2021-02-05,USA,26879739,0,465958
2021-02-06,USA,26983915,0,468644
2021-02-07,USA,27073661,0,470084
2021-02-08,USA,27164099,0,471698
2021-02-09,USA,27259364,0,474746
2021-02-10,USA,27354614,0,478050
2021-02-11,USA,27460378,0,481265
2021-02-12,USA,27560048,0,484195
2021-02-13,USA,27647267,0,486393
2021-02-14,USA,27712402,0,487565
2021-02-15,USA,27766681,0,488528
2021-02-16,USA,27829179,0,490274
2021-02-17,USA,27899318,0,492670
2021-02-18,USA,27969229,0,495184
2021-02-19,USA,28048511,0,497809
2021-02-20,USA,28120207,0,499646
2021-02-21,USA,28177359,0,500884
2021-02-22,USA,28233518,0,502197
2021-02-23,USA,28305788,0,504472
2021-02-24,USA,28380537,0,507655
2021-02-25,USA,28458041,0,510088
2021-02-26,USA,28535390,0,512166
2021-02-27,USA,28600016,0,513688
2021-02-28,USA,28651438,0,514780
2021-03-01,USA,28709536,0,516295
2021-03-02,USA,28766634,0,518236
2021-03-03,USA,28833825,0,520717
2021-03-04,USA,28901885,0,522639
2021-03-05,USA,28968304,0,524442
2021-03-06,USA,29026558,0,525952
2021-03-07,USA,29067631,0,526654
2021-03-08,USA,29112548,0,527390
2021-03-09,USA,29170215,0,529195
2021-03-10,USA,29228110,0,530765
2021-03-11,USA,29290581,0,532323
2021-03-12,USA,29352094,0,533868
2021-03-13,USA,29405125,0,534899
2021-03-14,USA,29443403,0,535484
2021-03-15,USA,29499944,0,536232
2021-03-16,USA,29553952,0,537411
2021-03-17,USA,29613232,0,538638
2021-03-18,USA,29673607,0,540284
2021-03-19,USA,29735258,0,541411
2021-03-20,USA,29790777,0,542151
2021-03-21,USA,29824599,0,542639
2021-03-22,USA,29876035,0,543360
2021-03-23,USA,29929723,0,544235
2021-03-24,USA,30016661,0,545745
2021-03-25,USA,30084207,0,547145
2021-03-26,USA,30161584,0,548296
2021-03-27,USA,30224426,0,549092
2021-03-28,USA,30267649,0,549617
2021-03-29,USA,30336922,0,550321
2021-03-30,USA,30398351,0,551204
2021-03-31,USA,30465116,0,552282
2021-04-01,USA,30544235,0,553359
2021-04-02,USA,30614122,0,554313
2021-04-03,USA,30677383,0,555064
2021-04-04,USA,30712516,0,555361
2021-04-05,USA,30789920,0,555866
2021-04-06,USA,30850594,0,556726
2021-04-07,USA,30925615,0,559319
2021-04-08,USA,31005509,0,560347
2021-04-09,USA,31088219,0,561238
2021-04-10,USA,31154906,0,561950
2021-04-11,USA,31201415,0,562255
2021-04-12,USA,31271490,0,562729
2021-04-13,USA,31349456,0,563560
2021-04-14,USA,31424859,0,564516
2021-04-15,USA,31499167,0,565421
2021-04-16,USA,31579238,0,566300
2021-04-17,USA,31631770,0,567000
2021-04-18,USA,31673891,0,567338
2021-04-19,USA,31741996,0,567835
2021-04-20,USA,31802945,0,568678
2021-04-21,USA,31865800,0,569538
2021-04-22,USA,31933078,0,570506
2021-04-23,USA,31995489,0,571283
2021-04-24,USA,32048984,0,572034
2021-04-25,USA,32081137,0,572327
2021-04-26,USA,32128705,0,572817
2021-04-27,USA,32179541,0,573471
2021-04-28,USA,32234691,0,574439
2021-04-29,USA,32292942,0,575316
2021-04-30,USA,32350861,0,576065
2021-05-01,USA,32396252,0,576781
2021-05-02,USA,32425655,0,577121
2021-05-03,USA,32476146,0,577621
2021-05-04,USA,32516869,0,578495
2021-05-05,USA,32561573,0,579290
2021-05-06,USA,32609130,0,580088
2021-05-07,USA,32657260,0,580847
2021-05-08,USA,32690935,0,581478
2021-05-09,USA,32712362,0,581727
2021-05-10,USA,32749160,0,582138
2021-05-11,USA,32782822,0,582826
2021-05-12,USA,32818648,0,583594
2021-05-13,USA,32856724,0,584360
2021-05-14,USA,32898984,0,585017
2021-05-15,USA,32927841,0,585516
2021-05-16,USA,32944716,0,585793
2021-05-17,USA,32973337,0,586189
2021-05-18,USA,33001126,0,586960
2021-05-19,USA,33030427,0,587636
2021-05-20,USA,33060633,0,588313
2021-05-21,USA,33088579,0,588928
2021-05-22,USA,33108377,0,589425
2021-05-23,USA,33121245,0,589623
2021-05-24,USA,33147060,0,590069
2021-05-25,USA,33169799,0,590703
2021-05-26,USA,33193775,0,591682
2021-05-27,USA,33221223,0,593044
2021-05-28,USA,33243082,0,593606
2021-05-29,USA,33255083,0,593939
2021-05-30,USA,33261817,0,594074
2021-05-31,USA,33267592,0,594227
2021-06-01,USA,33290532,0,594877
2021-06-02,USA,33307449,0,595436
2021-06-03,USA,33326529,0,596055
2021-06-04,USA,33343379,0,596582
2021-06-05,USA,33357285,0,596966
2021-06-06,USA,33362680,0,597138
2021-06-07,USA,33378176,0,597456
2021-06-08,USA,33391189,0,597798
2021-06-09,USA,33409836,0,598249
2021-06-10,USA,33424381,0,598682
2021-06-11,USA,33449080,0,599333
2021-06-12,USA,33457308,0,599627
2021-06-13,USA,33462085,0,599741
2021-06-14,USA,33474815,0,599921
2021-06-15,USA,33486120,0,600242
2021-06-16,USA,33498545,0,600620
2021-06-17,USA,33508938,0,600906
2021-06-18,USA,33529529,0,601506
2021-06-19,USA,33538049,0,601679
2021-06-20,USA,33541941,0,601768
2021-06-21,USA,33554275,0,602043
2021-06-22,USA,33565215,0,602370
2021-06-23,USA,33577651,0,602751
2021-06-24,USA,33590481,0,603096
2021-06-25,USA,33614196,0,603594
2021-06-26,USA,33621499,0,603743
2021-06-27,USA,33625419,0,603819
2021-06-28,USA,33640502,0,603972
2021-06-29,USA,33651852,0,604290
2021-06-30,USA,33664970,0,604540
2021-07-01,USA,33679433,0,604848
2021-07-02,USA,33709325,0,605321
2021-07-03,USA,33714064,0,605403
2021-07-04,USA,33717761,0,605438
2021-07-05,USA,33723289,0,605488
2021-07-06,USA,33747513,0,605828
2021-07-07,USA,33770444,0,606122
2021-07-08,USA,33790505,0,606382
2021-07-09,USA,33838746,0,606886
2021-07-10,USA,33847784,0,607025
2021-07-11,USA,33853948,0,607053
2021-07-12,USA,33888961,0,607297
2021-07-13,USA,33915385,0,607652
2021-07-14,USA,33947230,0,607984
2021-07-15,USA,33975642,0,608267
2021-07-16,USA,34054952,0,608658
2021-07-17,USA,34067912,0,608729
2021-07-18,USA,34079960,0,608865
2021-07-19,USA,34132071,0,609076
2021-07-20,USA,34174774,0,609362
2021-07-21,USA,34226806,0,609695
2021-07-22,USA,34283648,0,610024
2021-07-23,USA,34402806,0,610549
2021-07-24,USA,34430608,0,610665
2021-07-25,USA,34443821,0,610706
2021-07-26,USA,34533179,0,610977
2021-07-27,USA,34603919,0,611416
2021-07-28,USA,34672690,0,611803
2021-07-29,USA,34750860,0,612124
2021-07-30,USA,34945468,0,613013
2021-07-31,USA,34978276,0,613157
2021-08-01,USA,35003417,0,613228
2021-08-02,USA,35131393,0,613679
2021-08-03,USA,35237950,0,614295
2021-08-04,USA,35330664,0,614785
2020-02-01,Spain,1,0,0
2020-02-02,Spain,1,0,0
2020-02-03,Spain,1,0,0
2020-02-04,Spain,1,0,0
2020-02-05,Spain,1,0,0
2020-02-06,Spain,1,0,0
2020-02-07,Spain,1,0,0
2020-02-08,Spain,1,0,0
2020-02-09,Spain,2,0,0
2020-02-10,Spain,2,0,0
2020-02-11,Spain,2,0,0
2020-02-12,Spain,2,0,0
2020-02-13,Spain,2,0,0
2020-02-14,Spain,2,0,0
2020-02-15,Spain,2,2,0
2020-02-16,Spain,2,2,0
2020-02-17,Spain,2,2,0
2020-02-18,Spain,2,2,0
2020-02-19,Spain,2,2,0
2020-02-20,Spain,2,2,0
2020-02-21,Spain,2,2,0
2020-02-22,Spain,2,2,0
2020-02-23,Spain,2,2,0
2020-02-24,Spain,2,2,0
2020-02-25,Spain,6,2,0
2020-02-26,Spain,13,2,0
2020-02-27,Spain,15,2,0
2020-02-28,Spain,32,2,0
2020-02-29,Spain,45,2,0
2020-03-01,Spain,84,2,0
2020-03-02,Spain,120,2,0
2020-03-03,Spain,165,2,1
2020-03-04,Spain,222,2,2
2020-03-05,Spain,259,2,3
2020-03-06,Spain,400,2,5
2020-03-07,Spain,500,30,10
2020-03-08,Spain,673,30,17
2020-03-09,Spain,1073,32,28
2020-03-10,Spain,1695,32,35
2020-03-11,Spain,2277,183,54
2020-03-12,Spain,2277,183,55
2020-03-13,Spain,5232,193,133
2020-03-14,Spain,6391,517,195
2020-03-15,Spain,7798,517,289
2020-03-16,Spain,9942,530,342
2020-03-17,Spain,11748,1028,533
2020-03-18,Spain,13910,1081,623
2020-03-19,Spain,17963,1107,830
2020-03-20,Spain,20410,1588,1043
2020-03-21,Spain,25374,2125,1375
2020-03-22,Spain,28603,2125,1756
2020-03-23,Spain,35136,3355,2311
2020-03-24,Spain,39885,3794,2808
2020-03-25,Spain,49515,5367,3647
2020-03-26,Spain,57786,7015,4365
2020-03-27,Spain,65719,9357,5138
2020-03-28,Spain,73235,12285,5982
2020-03-29,Spain,80110,14709,6803
2020-03-30,Spain,87956,16780,7716
2020-03-31,Spain,95923,19259,8464
2020-04-01,Spain,104118,22647,9387
2020-04-02,Spain,112065,26743,10348
2020-04-03,Spain,119199,30513,11198
2020-04-04,Spain,126168,34219,11947
2020-04-05,Spain,131646,38080,12641
2020-04-06,Spain,136675,40437,13341
2020-04-07,Spain,141942,43208,14045
2020-04-08,Spain,148220,48021,14792
2020-04-09,Spain,153222,52165,15447
2020-04-10,Spain,158273,55668,16081
2020-04-11,Spain,163027,59109,16606
2020-04-12,Spain,166831,62391,17209
2020-04-13,Spain,170099,64727,17756
2020-04-14,Spain,172541,67504,18056
2020-04-15,Spain,177644,70853,18708
2020-04-16,Spain,184948,74797,19315
2020-04-17,Spain,190839,74797,20002
2020-04-18,Spain,191726,74797,20043
2020-04-19,Spain,198674,77357,20453
2020-04-20,Spain,200210,80587,20852
2020-04-21,Spain,204178,82514,21282
2020-04-22,Spain,208389,85915,21717
2020-04-23,Spain,213024,89250,22157
2020-04-24,Spain,219764,92355,22524
2020-04-25,Spain,223759,95708,22902
2020-04-26,Spain,226629,117727,23190
2020-04-27,Spain,229422,120832,23521
2020-04-28,Spain,232128,123903,23822
2020-04-29,Spain,236899,132929,24275
2020-04-30,Spain,213435,112050,24543
2020-05-01,Spain,213435,112050,24543
2020-05-02,Spain,216582,117248,25100
2020-05-03,Spain,217466,118902,25264
2020-05-04,Spain,218011,121343,25428
2020-05-05,Spain,219329,123486,25613
2020-05-06,Spain,220325,126002,25857
2020-05-07,Spain,221447,128511,26070
2020-05-08,Spain,222857,131148,26299
2020-05-09,Spain,223578,133952,26478
2020-05-10,Spain,224350,136166,26621
2020-05-11,Spain,227436,137139,26744
2020-05-12,Spain,228030,138980,26920
2020-05-13,Spain,228691,140823,27104
2020-05-14,Spain,229540,143374,27321
2020-05-15,Spain,230183,144783,27459
2020-05-16,Spain,230698,146446,27563
2020-05-17,Spain,230698,146446,27563
2020-05-18,Spain,231606,150376,27709
2020-05-19,Spain,232037,150376,27778
2020-05-20,Spain,232555,150376,27888
2020-05-21,Spain,233037,150376,27940
2020-05-22,Spain,234824,150376,28628
2020-05-23,Spain,235290,150376,28678
2020-05-24,Spain,235772,150376,28752
2020-05-25,Spain,235400,150376,26834
2020-05-26,Spain,236259,150376,27117
2020-05-27,Spain,236259,150376,27117
2020-05-28,Spain,237906,150376,27119
2020-05-29,Spain,238564,150376,27121
2020-05-30,Spain,239228,150376,27125
2020-05-31,Spain,239479,150376,27127
2020-06-01,Spain,239638,150376,27127
2020-06-02,Spain,239932,150376,27127
2020-06-03,Spain,240326,150376,27128
2020-06-04,Spain,240660,150376,27133
2020-06-05,Spain,240978,150376,27134
2020-06-06,Spain,241310,150376,27135
2020-06-07,Spain,241550,150376,27136
2020-06-08,Spain,241717,150376,27136
2020-06-09,Spain,241966,150376,27136
2020-06-10,Spain,242280,150376,27136
2020-06-11,Spain,242707,150376,27136
2020-06-12,Spain,243209,150376,27136
2020-06-13,Spain,243605,150376,27136
2020-06-14,Spain,243928,150376,27136
2020-06-15,Spain,244109,150376,27136
2020-06-16,Spain,244328,150376,27136
2020-06-17,Spain,244683,150376,27136
2020-06-18,Spain,245268,150376,27136
2020-06-19,Spain,245575,150376,28315
2020-06-20,Spain,245938,150376,28322
2020-06-21,Spain,246272,150376,28323
2020-06-22,Spain,246504,150376,28324
2020-06-23,Spain,246752,150376,28325
2020-06-24,Spain,247086,150376,28327
2020-06-25,Spain,247486,150376,28330
2020-06-26,Spain,247905,150376,28338
2020-06-27,Spain,248469,150376,28341
2020-06-28,Spain,248770,150376,28343
2020-06-29,Spain,248970,150376,28346
2020-06-30,Spain,249271,150376,28355
2020-07-01,Spain,249659,150376,28364
2020-07-02,Spain,250103,150376,28368
2020-07-03,Spain,250545,150376,28385
2020-07-04,Spain,250545,150376,28385
2020-07-05,Spain,250545,150376,28385
2020-07-06,Spain,251789,150376,28388
2020-07-07,Spain,252130,150376,28392
2020-07-08,Spain,252513,150376,28396
2020-07-09,Spain,253056,150376,28401
2020-07-10,Spain,253908,150376,28403
2020-07-11,Spain,253908,150376,28403
2020-07-12,Spain,253908,150376,28403
2020-07-13,Spain,255953,150376,28406
2020-07-14,Spain,256619,150376,28409
2020-07-15,Spain,257494,150376,28413
2020-07-16,Spain,258855,150376,28416
2020-07-17,Spain,260255,150376,28420
2020-07-18,Spain,260255,150376,28420
2020-07-19,Spain,260255,150376,28420
2020-07-20,Spain,264836,150376,28422
2020-07-21,Spain,266194,150376,28424
2020-07-22,Spain,267551,150376,28426
2020-07-23,Spain,270166,150376,28429
2020-07-24,Spain,272421,150376,28432
2020-07-25,Spain,272421,150376,28432
2020-07-26,Spain,272421,150376,28432
2020-07-27,Spain,278782,150376,28434
2020-07-28,Spain,280610,150376,28436
2020-07-29,Spain,282641,150376,28441
2020-07-30,Spain,285430,150376,28443
2020-07-31,Spain,288522,150376,28445
2020-08-01,Spain,288522,150376,28445
2020-08-02,Spain,288522,150376,28445
2020-08-03,Spain,297054,150376,28472
2020-08-04,Spain,302814,150376,28498
2020-08-05,Spain,305767,150376,28499
2020-08-06,Spain,309855,150376,28500
2020-08-07,Spain,314362,150376,28503
2020-08-08,Spain,314362,150376,28503
2020-08-09,Spain,314362,150376,28503
2020-08-10,Spain,322980,150376,28576
2020-08-11,Spain,326612,150376,28581
2020-08-12,Spain,329784,150376,28579
2020-08-13,Spain,337334,150376,28605
2020-08-14,Spain,342813,150376,28617
2020-08-15,Spain,342813,150376,28617
2020-08-16,Spain,342813,150376,28617
2020-08-17,Spain,359082,150376,28646
2020-08-18,Spain,364196,150376,28670
2020-08-19,Spain,370867,150376,28797
